,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9999983,-1.0,-1.0,0.99998456,-1.0,-1.0,1.0,-1.0,1.0,-0.9999998,-0.9999999,-1.0,1.0,0.9999703,1.0,-0.99998647,-1.0,1.0,0.99994916,1.0,1.0,-1.0,0.99999243,-1.0,-1.0,-0.9999989,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999994,1.0
11,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9999983,-1.0,-1.0,0.99998456,-1.0,-1.0,1.0,-1.0,1.0,-0.9999998,-0.9999999,-1.0,1.0,0.9999703,1.0,-0.99998647,-1.0,1.0,0.99994916,1.0,1.0,-1.0,0.99999243,-1.0,-1.0,-0.9999989,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999994,1.0
12,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9999983,-1.0,-1.0,0.99998456,-1.0,-1.0,1.0,-1.0,1.0,-0.9999998,-0.9999999,-1.0,1.0,0.9999703,1.0,-0.99998647,-1.0,1.0,0.99994916,1.0,1.0,-1.0,0.99999243,-1.0,-1.0,-0.9999989,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999994,1.0
13,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9999982,-1.0,-1.0,0.99998456,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.9999999,-1.0,1.0,0.99997026,1.0,-0.99998647,-1.0,1.0,0.99994916,1.0,1.0,-1.0,0.99999243,-1.0,-1.0,-0.9999989,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9999998,1.0
14,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.99999803,-1.0,-1.0,0.9999847,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999,-1.0,-1.0,1.0,0.99997115,1.0,-0.9999859,-1.0,1.0,0.99994856,1.0,1.0,-1.0,0.9999924,-1.0,-1.0,-0.9999988,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9999998,1.0
15,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.99999803,-1.0,-1.0,0.9999847,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999,-1.0,-1.0,1.0,0.99997115,1.0,-0.9999859,-1.0,1.0,0.99994856,1.0,1.0,-1.0,0.9999924,-1.0,-1.0,-0.9999988,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9999998,1.0
16,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.99999815,-1.0,-1.0,0.9999848,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.9999999,-1.0,1.0,0.99997175,1.0,-0.99998546,-1.0,1.0,0.9999474,1.0,1.0,-1.0,0.9999925,-1.0,-1.0,-0.9999988,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0000001,1.0
17,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9999982,-1.0,-1.0,0.99998456,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.9999999,-1.0,1.0,0.99997026,1.0,-0.99998647,-1.0,1.0,0.99994916,1.0,1.0,-1.0,0.99999243,-1.0,-1.0,-0.9999989,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9999998,1.0
18,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.99999803,-1.0,-1.0,0.9999849,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999,-1.0,-1.0,1.0,0.9999716,1.0,-0.9999856,-1.0,1.0,0.9999474,1.0,1.0,-1.0,0.99999255,-1.0,-1.0,-0.9999987,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999994,1.0
19,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9999981,-1.0,-1.0,0.99998456,-1.0,-1.0,1.0,-1.0,1.0,-0.9999998,-0.9999999,-1.0,1.0,0.9999703,1.0,-0.99998635,-1.0,1.0,0.99994916,1.0,1.0,-1.0,0.9999924,-1.0,-1.0,-0.9999989,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999994,1.0
20,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.99999815,-1.0,-1.0,0.99998456,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999,-1.0,-1.0,1.0,0.9999711,1.0,-0.9999861,-1.0,1.0,0.9999484,1.0,1.0,-1.0,0.9999924,-1.0,-1.0,-0.9999988,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.9999998,1.0
21,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.99999803,-1.0,-1.0,0.99998456,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999,-0.99999976,-1.0,1.0,0.9999712,1.0,-0.9999859,-1.0,1.0,0.999948,1.0,1.0,-1.0,0.9999925,-1.0,-1.0,-0.9999988,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
22,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.99999803,-1.0,-1.0,0.99998456,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999,-0.99999976,-1.0,1.0,0.9999712,1.0,-0.9999859,-1.0,1.0,0.999948,1.0,1.0,-1.0,0.9999925,-1.0,-1.0,-0.9999988,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0
23,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.99999803,-1.0,-1.0,0.9999847,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999,-0.9999999,-1.0,1.0,0.99997103,1.0,-0.9999859,-1.0,1.0,0.9999483,1.0,1.0,-1.0,0.9999924,-1.0,-1.0,-0.9999988,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999994,1.0
24,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.9999982,-1.0,-1.0,0.9999845,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999,-0.9999999,-1.0,1.0,0.9999703,1.0,-0.99998623,-1.0,1.0,0.9999492,1.0,1.0,-1.0,0.9999924,-1.0,-1.0,-0.9999989,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999994,1.0
25,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.99999803,-1.0,-1.0,0.9999847,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999,-0.9999999,-1.0,1.0,0.999971,1.0,-0.9999859,-1.0,1.0,0.9999484,1.0,1.0,-1.0,0.99999255,-1.0,-1.0,-0.9999988,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999994,1.0
26,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.99999815,-1.0,-1.0,0.99998474,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-0.9999999,-1.0,1.0,0.99997103,1.0,-0.99998575,-1.0,1.0,0.9999485,1.0,1.0,-1.0,0.9999926,-1.0,-1.0,-0.9999988,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999976,1.0
27,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.9999998,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.99999803,-1.0,-1.0,0.9999847,-1.0,-1.0,1.0,-1.0,1.0,-0.9999999,-0.9999999,-1.0,1.0,0.999971,1.0,-0.99998575,-1.0,1.0,0.99994856,1.0,1.0,-1.0,0.9999924,-1.0,-1.0,-0.9999988,-0.99999994,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.99999994,1.0
